teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
677,"Teatro Reforma IMSS Juan Moisés Calleja","1953-09-04","IMSS",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Reforma 476 y Burdeos","Col. Juárez","06600","55 5238 2700 ext. 10010","","jesus.ramirezt@imss.gob.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=677","2022-02-11 08:03:50-06"
421,"Teatro Casa de la Paz (cerrado por remodelación)","1965-03-24","Universidad Autónoma Metropolitana",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Cozumel 33","Col. Roma","06700","55 5286 5315","","",-99.17126,19.41964,"http://sic.gob.mx/ficha.php?table=teatro&table_id=421","2021-06-07 10:42:33-05"
438,"Centro Cultural de las Artes Escénicas Ernesto Gómez Cruz","1996-10-12","Gobierno de la Ciudad de México/Delegación Cuauhtémoc/Centro Social y Deportivo Club Antonio Caso",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Paseo de la Reforma Norte 668, 3ra sección","Col. Tlatelolco","06900","(55) 4335 8006 ext. 109","https://www.facebook.com/pages/Centro-Cultural-de-las-Artes-Esc%C3%A9nicas-Ernesto-G%C3%B3mez-Cruz/293696827331257","centroculturalernestogomezcruz@yahoo.com.mx",-99.13492,19.44915,"http://sic.gob.mx/ficha.php?table=teatro&table_id=438","2017-11-15 14:42:39-06"
806,"Foro del Centro Cultural Carretera 45","1000-01-01","Carretera 45 Teatro A. C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Juan Lucas Lassaga 122","Col. Obrera","06800","55 6272 1148","https://www.cultura.gob.mx/independientes/semblanzas/carretera-45","difusioncarretera45@gmail.com",-99.13704,19.41687,"http://sic.gob.mx/ficha.php?table=teatro&table_id=806","2020-10-27 13:43:56-06"
683,"Foro A Poco No. Teatro Cabaret","2009-11-11","Secretaría de Cultura de la Ciudad de México/Coordinación del Sistema de Teatros",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","República de Cuba 49 entre República de Chile y Allende","Centro Histórico","06010","(55) 5130 5740 ext. 2018","http://teatros.cultura.cdmx.gob.mx/foro/foro-poco-no","cst.foroapocono@gmail.com",-99.13733,19.43716,"http://sic.gob.mx/ficha.php?table=teatro&table_id=683","2018-04-11 08:50:10-05"
813,"Foro Claudia","2011-01-01","Centro Cultural Sylvia Pasquel",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Juan Escutia 96","Col. Condesa","06140","(55) 5211 4941","https://forosylviapasquel.com/foro-claudia","foropasquel@hotmail.com; marisol@centroculturalsylviapasquel.com",-99.17655,19.41563,"http://sic.gob.mx/ficha.php?table=teatro&table_id=813","2018-08-23 05:49:24-05"
814,"Foro La Pandilla","2011-01-01","Centro Cultural Sylvia Pasquel",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Juan Escutia 96","Col. Condesa","06400","(55) 5211 4941","","foropasquel@hotmail.com; marisol@centroculturalsylviapasquel.com",-99.17655,19.41563,"http://sic.gob.mx/ficha.php?table=teatro&table_id=814","2018-08-03 05:50:27-05"
463,"Teatro Lotería Nacional","1974-06-01","Lotería Nacional para la Asistencia Pública",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Hidalgo 130","Col. Tabacalera","06030","(55) 5140 7000 exts. 3605, 3140, 3141","http://www.lotenal.gob.mx","correo@lotenal.gob.mx",-99.14877,19.43761,"http://sic.gob.mx/ficha.php?table=teatro&table_id=463","2017-03-01 11:15:54-06"
297,"Teatro al Aire Libre Juan Ruiz de Alarcón","1980-12-01","Gobierno del Distrito Federal / Delegación Cuauhtémoc",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Circuito Interior y San Cosme","Col. San Rafael","06470","","http://www.cultura.df.gob.mx","",-99.16584,19.4425,"http://sic.gob.mx/ficha.php?table=teatro&table_id=297","2017-03-02 11:01:05-06"
312,"Teatro FSTSE","2000-10-23","Federación de Sindicatos de Trabajadores al Servicio del Estado",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Antonio Caso 35","Col. Tabacalera","06470","(55) 5128 1600","","rocambra@gmail.com",-99.15656,19.43428,"http://sic.gob.mx/ficha.php?table=teatro&table_id=312","2018-09-26 09:08:56-05"
270,"Teatro San Millán de Loyola","1989-06-28","Sindicato Único de Trabajadores del Gobierno del Distrito Federal Sección 21",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Lucas Alamán s/n","Col. Obrera","06800","(55) 5566 3233 (sindicato)","https://www.facebook.com/pages/Teatro-San-Millan/179220558833602","",-99.13824,19.42108,"http://sic.gob.mx/ficha.php?table=teatro&table_id=270","2016-11-03 09:16:46-06"
255,"Teatro Auditorio Congreso del Trabajo","1976-09-01","Congreso del Trabajo",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Ricardo Flores Magón 44  piso 7","Col. Guerrero","06300","(55) 5583 7787","","oficialmayor@eninfinitum.com",-99.14281,19.45105,"http://sic.gob.mx/ficha.php?table=teatro&table_id=255","2019-04-03 04:03:11-06"
435,"Teatro al Aire Libre Coronel Lindbergh","1928-06-01","Gobierno del Distrito Federal / Delegación Cuauhtémoc",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Parque México entre Michoacán y Av. México","Col. Hipódromo Condesa","06170","(55) 2452 3219 Servicios culturales de la Delegación Cuauhtémoc","","",-99.17006,19.41163,"http://sic.gob.mx/ficha.php?table=teatro&table_id=435","2017-03-02 13:10:27-06"
899,"Teatro Milán","2011-01-01","Teletec",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Lucerna 64","Col. Juárez","06600","55 5535 4178","http://www.teatromilan.com/","info@teatromilan.com",-99.15676,19.42996,"http://sic.gob.mx/ficha.php?table=teatro&table_id=899","2021-09-14 07:03:32-05"
397,"Teatro San Rafael","1977-05-17","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Virginia Fábregas 40","Col. San Rafael","06470","(55) 5592 2142","http://www.manolofabregas.com/teatro-san-rafael.html","produccfabregas@hotmail.com",-99.16546,19.44244,"http://sic.gob.mx/ficha.php?table=teatro&table_id=397","2014-11-26 10:01:38-06"
369,"Teatro Renacimiento  ","1995-04-11","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Velázquez de León 31","Col. San Rafael","06470","(55) 5592 0751, 5546 1431","produccfabregas@hotmail.com","",-99.16564,19.44111,"http://sic.gob.mx/ficha.php?table=teatro&table_id=369","2018-09-25 05:44:23-05"
425,"Teatro Fernando Soler","1995-04-07","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Velázquez de León 31","Col. San Rafael","06470","(55) 5546 1431","http://www.manolofabregas.com.mx","produccfabregas@hotmail.com",-99.16559,19.44109,"http://sic.gob.mx/ficha.php?table=teatro&table_id=425","2018-09-25 05:44:04-05"
388,"Teatro México Centro Teatral Manolo Fábregas","1995-04-06","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Velázquez de León 31","Col. San Rafael","06470","(55) 5566 4321","http://www.manolofabregas.com.mx","produccfabregas@hotmail.com",-99.16562,19.44082,"http://sic.gob.mx/ficha.php?table=teatro&table_id=388","2018-09-26 07:55:26-05"
394,"Teatro Virginia Fábregas","1990-03-01","Producciones Mafe, S.A. de C.V.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Velázquez de León 29","Col. San Rafael","06470","(55) 5546 1431","http://www.manolofabregas.com/teatro-virginia-f%C3%A1bregas.html","produccfabregas@hotmail.com",-99.16611,19.44153,"http://sic.gob.mx/ficha.php?table=teatro&table_id=394","2014-11-26 12:59:07-06"
779,"Teatro del Hotel NH","2006-05-31","Ocesa",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Liverpool 155, Zona Rosa","Col. Juárez","06600","(55) 5229 1559","http://mejorteatro.com/teatro-del-hotel-nh/","",-99.1648,19.42436,"http://sic.gob.mx/ficha.php?table=teatro&table_id=779","2017-03-01 12:51:37-06"
356,"Teatro II","1996-09-28","Ocesa, S.A.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Cuauhtémoc 19","Col. Roma","06700","(55) 5514 1946","http://www.teatrodos.com/","marcovii2@hotmail.com",-99.15391,19.42512,"http://sic.gob.mx/ficha.php?table=teatro&table_id=356","2016-07-28 13:16:46-05"
832,"Teatro I","1995-10-30","Ocesa, S.A.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Cuauhtémoc 19","Col. Roma","06700","(55) 5511 9385","","marcovii2@hotmail.com",-99.15389,19.42472,"http://sic.gob.mx/ficha.php?table=teatro&table_id=832","2015-01-20 12:16:37-06"
507,"Teatro Venustiano Carranza","1974-10-24","Confederación de Trabajadores de México (CTM)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Antonio Caso 67","Col. San Rafael","06470","(55) 5546 3940","","varelaproduccionesteatrales@yahoo.com.mx",-99.15876,19.43457,"http://sic.gob.mx/ficha.php?table=teatro&table_id=507","2017-12-17 12:11:40-06"
452,"Teatro Ciudadela","1954-11-01","Subdirección de Acción Cultural del ISSSTE/Sindicato Nacional de los Trabajadores",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Tres Guerras 9","Centro","06040","(55) 5606 0700 ext. 400 y 402","","",-99.1509,19.43016,"http://sic.gob.mx/ficha.php?table=teatro&table_id=452","2017-03-02 13:04:04-06"
476,"Anfiteatro Simón Bolívar","1910-09-22","UNAM/Antiguo Colegio de San Ildefonso",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Justo Sierra 16 ","Centro","06000","(55) 5702 4221","http://musica.unam.mx/taquillas/anfiteatro-simon-bolivar/","anfi@servidorunam.com",-99.13101,19.4358,"http://sic.gob.mx/ficha.php?table=teatro&table_id=476","2017-03-01 11:40:02-06"
459,"Teatro Metropólitan","1943-10-01","Operadora de Centros de Espectáculos, S.A.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Independencia 90","Centro","06050","(55) 5510 1045 ext. 2100","http://www.ocesa.com.mx/","sbautista@ocesa.com.mx",-99.14693,19.4335,"http://sic.gob.mx/ficha.php?table=teatro&table_id=459","2017-03-02 11:14:52-06"
987,"Foro La Nabe","2016-01-01","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Linares 26","Col. Roma Sur","06760","55 2322 9306","https://forolanabe.com/","forolanabe@hotmail.com",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=teatro&table_id=987","2020-05-20 16:00:05-05"
475,"Sala Moliere","1949-01-01","Instituto Francés de América Latina (IFAL)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Río Nazas 43","Col. Cuauhtémoc","06500","(55) 5566 0777 al 80","http://www.ambafrance-mx.org/rubrique.php3?id_rubrique=69","",-99.16677,19.4326,"http://sic.gob.mx/ficha.php?table=teatro&table_id=475","2017-02-28 13:06:56-06"
929,"Un Teatro, Alternativa Escénica","2013-04-30","Reallizando Ideas, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Nuevo León 46","Col. Hipodromo Condesa","06170","55 2623 1333","http://www.unteatro.org/","unteatrodifusion@gmail.com",-99.17108,19.4139,"http://sic.gob.mx/ficha.php?table=teatro&table_id=929","2020-05-18 07:39:33-05"
518,"Teatro Silvia Pinal","1991-05-02","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Versalles 27","Col. Juárez","06600","(55) 5546 2975","","",-99.15472,19.43117,"http://sic.gob.mx/ficha.php?table=teatro&table_id=518","2017-03-01 11:05:16-06"
427,"Teatro Benito Juárez","1984-01-01","Secretaría de Cultura del Gobierno de la Ciudad de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Villalongín 15","Col. Cuauhtémoc","06500","(55) 5592 7389","","cst.benitojuarez@gmail.com",-99.16095,19.43199,"http://sic.gob.mx/ficha.php?table=teatro&table_id=427","2016-10-27 12:07:26-05"
396,"Teatro del Palacio de Bellas Artes","1934-09-29","Secretaría de Cultura/INBA",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Juárez 1","Centro","06050","(55) 8647 6500 exts. 2152, 2153 y 2154","http://www.palacio.bellasartes.gob.mx/","gpba.palaciodebellasartes@inba.gob.mx; gerenciapba@inba.gob.mx",-99.14123,19.43566,"http://sic.gob.mx/ficha.php?table=teatro&table_id=396","2018-06-24 10:05:39-05"
399,"Teatro Fru Fru","1899-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Donceles 24","Centro","06010","(55) 4202 3788","","hugocesar_rico@hotmail.com",-99.13872,19.43675,"http://sic.gob.mx/ficha.php?table=teatro&table_id=399","2017-03-01 12:44:02-06"
501,"Teatro de la República","1967-11-28","Sindicato Único de Trabajadores del Gobierno de la ciudad de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Antonio Caso 48","Col. Tabacalera","06030","55  5546 4203","","",-99.15719,19.43394,"http://sic.gob.mx/ficha.php?table=teatro&table_id=501","2021-12-16 05:19:53-06"
428,"Teatro Sergio Magaña","1991-07-26","Secretaría de Cultura de la Ciudad de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Sor Juana Inés de la Cruz 114","Col. Santa María la Ribera","06400","(55) 5547 0931","http://teatros.cultura.cdmx.gob.mx/foro/teatro-sergio-maga%C3%B1a","teatrosergiomagana@df.gob.mx",-99.16068,19.44529,"http://sic.gob.mx/ficha.php?table=teatro&table_id=428","2019-10-25 07:11:49-05"
777,"Foro Polivalente Antonieta Rivas Mercado","2013-08-28","Secretaría de Cultura Federal/Biblioteca de México",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Plaza de la Ciudadela 4","Centro","06040","(55) 4155 0830 ext. 3856","https://www.bibliotecademexico.gob.mx/info_detalle_mx.php?id=90&area=SC","",-99.14997,19.42916,"http://sic.gob.mx/ficha.php?table=teatro&table_id=777","2021-11-11 11:37:29-06"
450,"Sala Xavier Villaurrutia","1957-08-23","Secretaría de Cultura Federal/INBA/Centro Cultural del Bosque",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campo Marte s/n esq. Paseo de la Reforma","Col. Chapultepec Polanco","11560","(55) 5280 8771 ext. 522","http://www.teatro.bellasartes.gob.mx/index.php?option=com_content&view=article&id=249&Itemid=130 http://ftxv-inbaspt.blogspot.mx/","",-99.195,19.42351,"http://sic.gob.mx/ficha.php?table=teatro&table_id=450","2014-10-21 09:24:59-05"
451,"Teatro Orientación","1957-08-01","Secretaría de Cultura Federal/INBA/Centro Cultural del Bosque",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campo Marte s/n esq. Paseo de la Reforma","Col. Chapultepec Polanco","11560","(55) 5280 8771 ext. 502","http://www.teatro.bellasartes.gob.mx/index.php?option=com_content&view=article&id=249&Itemid=130 http://ftor-inbaspt.blogspot.mx/","ccbgerencia@hotmail.com",-99.19506,19.42336,"http://sic.gob.mx/ficha.php?table=teatro&table_id=451","2014-10-21 09:22:03-05"
449,"Teatro Julio Castillo","1957-05-03","Secretaría de Cultura/INBA/Centro Cultural del Bosque",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campo Marte s/n esq. Paseo de la Reforma","Col. Chapultepec Polanco","11560","(55)1000 5600 exts. 4538, 4552 ","http://www.ccb.bellasartes.gob.mx/recintos/juliocastillo","",-99.19504,19.42355,"http://sic.gob.mx/ficha.php?table=teatro&table_id=449","2016-07-20 13:01:34-05"
826,"Plaza  al aire libre Ángel Salas ","1969-01-01","Secretaría de Cultura Federal/INBA/Centro Cultural del Bosque",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campo Marte s/n esq. Paseo de la Reforma","Col. Chapultepec Polanco","11560","(55) 5283 4600 ext. 4408","http://www.ccb.bellasartes.gob.mx/recintos/angelsalas","cnd.gentededanza@inba.gob.mx; ccb@inba.gob.mx .",-99.19503,19.42352,"http://sic.gob.mx/ficha.php?table=teatro&table_id=826","2017-02-22 13:53:09-06"
825,"Sala CCB","1996-01-01","Secretaría de Cultura/INBA/Centro Cultural del Bosque",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campo Marte s/n esq. Paseo de la Reforma","Col. Chapultepec Polanco","11560","(55) 1000 5600 ext. 4636         ","http://www.ccb.bellasartes.gob.mx/recintos/salaccb","ccb@inba.gob.mx",-99.19503,19.42352,"http://sic.gob.mx/ficha.php?table=teatro&table_id=825","2018-08-23 06:32:16-05"
519,"Teatro al Aire Libre Ángela Peralta","1939-06-11","Delegación Miguel Hidalgo",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Aristóteles s/n ","Col. Polanco","11560","55 5276 7700","","",-99.19424,19.42909,"http://sic.gob.mx/ficha.php?table=teatro&table_id=519","2021-01-25 08:42:58-06"
455,"Teatro Rosario Castellanos","1959-05-18","UNAM/Casa del Lago Juan José Arreola",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Bosque de Chapultepec, 1a. Sección","Col. Chapultepec Polanco","11580","(55) 5211 6094","http://www.casadellago.unam.mx","casalag@servidor.unam.mx",-99.18582,19.42238,"http://sic.gob.mx/ficha.php?table=teatro&table_id=455","2017-02-27 13:16:07-06"
198,"Teatro Legaria","1960-07-01","IMSS",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Calz. Legaria s/n esq. Lago Gran Oso","Col. Pensil","11430","55 5527 1920","http://www.imss.gob.mx","chavalote@hotmail.com",-99.19865,19.4527,"http://sic.gob.mx/ficha.php?table=teatro&table_id=198","2021-09-01 10:14:57-05"
36,"Teatro Ofelia","1996-10-24","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Eje 3 Poniente Thiers 287","Col. Anzures","11590","(55) 5254 8072","","",-99.18276,19.43712,"http://sic.gob.mx/ficha.php?table=teatro&table_id=36","2014-11-26 13:28:41-06"
282,"Foro del Centro Cultural Roldán Sandoval","1997-01-13","Centro Cultural Roldán Sandoval S.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","José Martí 280","Col. Escandón","11800","(55) 5273 7631","http://www.fredroldan.com","fredroldanactor@gmail.com",-99.17165,19.40025,"http://sic.gob.mx/ficha.php?table=teatro&table_id=282","2019-02-28 08:40:44-06"
560,"Teatro Hipódromo Condesa","2006-09-10","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Progreso s/n ","Col. Tacubaya","11870","(55) 5271 7289","http://www.teatrohipodromo.com/","teatrohipodromocondesa@hotmail.com",-99.1847,19.40644,"http://sic.gob.mx/ficha.php?table=teatro&table_id=560","2016-09-09 13:28:37-05"
786,"Teatro Telcel","2013-10-17","Grupo CARSO/OCESA",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Lago Zurich 245","Col.  Ampl. Granada ","11529 ","55 5207 1498","http://wickedelmusical.com.mx/","promociones@mejorteatro.com.mx",-99.20388,19.44089,"http://sic.gob.mx/ficha.php?table=teatro&table_id=786","2021-09-07 07:59:33-05"
838,"Gran Teatro Moliere","2014-11-04","Clandestino Club. Destino Entertainment",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Moliere 238","Col. Polanco","11560","(55) 9688 6806","http://www.granteatromoliere.com/","informacion@destinoent.com",-99.2013,19.43676,"http://sic.gob.mx/ficha.php?table=teatro&table_id=838","2018-10-24 09:24:57-05"
903,"Teatro del Seminario de Cultura Mexicana","2016-10-11","Seminario de Cultura Mexicana",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Presidente Masaryk 526","Col. Polanco","11560","(55) 5281 6661","http://www.seminariodeculturamexicana.org.mx/","contacto@culturamexicana.org.mx",-99.20496,19.43223,"http://sic.gob.mx/ficha.php?table=teatro&table_id=903","2016-10-10 13:17:04-05"
443,"Teatro El Granero Xavier Rojas","1956-09-04","Secretaría de Cultura Federal/INBA/Centro Cultural del Bosque",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campo Marte s/n esq. Paseo de la Reforma","Col. Chapultepec Polanco ","11560","(55) 5280 8771 ext. 411","https://teatro.inba.gob.mx/inicio/espacios","inbaspt@yahoo.com",-99.19458,19.42369,"http://sic.gob.mx/ficha.php?table=teatro&table_id=443","2019-02-07 07:23:35-06"
657,"Foro al Aire Libre 1","2007-10-01","UNAM/Casa del Lago Juan José Arreola",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Bosque de Chapultepec, 1a. Sección","Chapultepec Polanco","11850","(55) 5211 1099","","apgrobet@casadellago.unam.mx ",-99.18662,19.42204,"http://sic.gob.mx/ficha.php?table=teatro&table_id=657","2018-08-23 05:31:02-05"
497,"Teatro de la Danza","1969-09-19","Secretaría de Cultura Federal/INBA/Centro Cultural del Bosque",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campo Marte s/n esq. Paseo de la Reforma","Col. Chapultepec Polanco","11560","(55) 5283 4600 ext. 4408","http://www.ccb.bellasartes.gob.mx/index.php/teatro-de-la-danza","cnd.gentededanza@inba.gob.mx; ccb@inba.gob.mx ",-99.19503,19.42352,"http://sic.gob.mx/ficha.php?table=teatro&table_id=497","2014-10-30 14:55:17-06"
